focal_maple_ba_ft2_ac,maple_ba_ft2_ac,log1p_maple_ba,z_maple_ba,maple_sapling_present,spline_df,nonlinear_maple,cohort_label,maple_exposure_definition,predicted_probability,conf_low,conf_high,prediction_scale,covariate_profile,inference_method,observed_range_note
0.37489376529592605,0.37489376529592605,0.31837646653074037,-1.4578604575507716,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7701701114942163,0.6875023172788544,0.8361800281745226,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.41937142219464546,0.41937142219464546,0.3502141131838144,-1.439468205511204,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.764504415266264,0.6812120048149192,0.8314199050176249,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.4652879262342379,0.4652879262342379,0.38205175983688844,-1.4210759534716368,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7587560795763589,0.6748188655861976,0.8265945316812219,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.5126898239560267,0.5126898239560267,0.4138894064899625,-1.4026837014320694,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7529275002491654,0.6683249144111425,0.8217070018495879,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.5616251676766516,0.5616251676766516,0.4457270531430365,-1.3842914493925018,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7470212550656457,0.6617325583841538,0.8167604717533569,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.6121435641997296,0.6121435641997296,0.47756469979611055,-1.3658991973529344,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.741040101638824,0.6550446093927875,0.8117581405338076,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.664296225103331,0.664296225103331,0.5094023464491846,-1.347506945313367,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7349869745168958,0.6482642933847392,0.8067032310395665,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.7181360186542513,0.7181360186542513,0.5412399931022587,-1.3291146932737994,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7288649815091534,0.641395256047647,0.8015989713880773,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.7737175234017015,0.7737175234017015,0.5730776397553327,-1.310722441234232,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.722677399236142,0.634441564625432,0.796448577596895,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.8310970835047521,0.8310970835047521,0.6049152864084066,-1.2923301891946648,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7164276679116077,0.6274077056659598,0.7912552375530869,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.890332865849609,0.890332865849609,0.6367529330614807,-1.273937937155097,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7101193853700528,0.6202985785738602,0.7860220965445106,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
0.9514849190146298,0.9514849190146298,0.6685905797145548,-1.2555456851155298,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.7037563003600297,0.6131194849265537,0.7807522445266889,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.0146152341428505,1.0146152341428505,0.7004282263676288,-1.2371534330759622,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6973423051295765,0.6058761135978562,0.775448705245763,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.0797878077837328,1.0797878077837328,0.7322658730207028,-1.2187611810363947,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6908814273363668,0.5985745218188785,0.7701144272840226,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.1470687067678333,1.1470687067678333,0.7641035196737769,-1.2003689289968273,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6843778213211164,0.5912211123872907,0.764752277042095,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.2165261351801608,1.2165261351801608,0.795941166326851,-1.1819766769572597,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6778357587884923,0.5838226073107579,0.7593650336231185,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.288230503500115,1.288230503500115,0.827778812979925,-1.1635844249176923,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.671259618945127,0.5763860182361537,0.7539553855408123,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.3622544999780946,1.3622544999780946,0.8596164596329989,-1.145192172878125,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6646538781492544,0.568918614071303,0.7485259291365881,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.4386731643211303,1.4386731643211303,0.891454106286073,-1.1267999208385575,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6580230991309397,0.5614278862492994,0.743079168561514,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.5175639637622376,1.5175639637622376,0.9232917529391471,-1.1084076687989899,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6513719198457417,0.5539215121162551,0.7376175171574035,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.5990068715906076,1.5990068715906076,0.9551293995922211,-1.0900154167594225,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6447050420279334,0.5464073169415775,0.7321433000574525,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.6830844482222393,1.6830844482222393,0.9869670462452951,-1.071623164719855,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.638027219512024,0.5388932350559396,0.7266587578202768,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.7698819248931974,1.7698819248931974,1.0188046928983692,-1.0532309126802875,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6313432463932639,0.5313872706167669,0.7211660509111534,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.8594872900603365,1.8594872900603365,1.0506423395514433,-1.03483866064072,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.624657945099044,0.5238974584854481,0.7156672648498483,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
1.9519913785970815,1.9519913785970815,1.0824799862045174,-1.0164464086011527,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6179761544435922,0.516431825675846,0.7101644158545739,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.0474879638746777,2.0474879638746777,1.1143176328575912,-0.9980541565615852,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.611302717738154,0.5089983538015367,0.7046594568253018,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.1460738528222656,2.1460738528222656,1.1461552795106653,-0.9796619045220177,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.6046424710278944,0.5016049429109934,0.6991542835258285,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.247848984062128,2.247848984062128,1.1779929261637394,-0.9612696524824502,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5980002315251178,0.4942593770571647,0.6936507408416996,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.352916529219609,2.352916529219609,1.2098305728168133,-0.9428774004428828,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.591380786306097,0.4869692919019813,0.6881506290094856,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.461382997510399,2.461382997510399,1.2416682194698874,-0.9244851484033154,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5847888813358618,0.47974214460859527,0.6826557097312979,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.5733583437111958,2.5733583437111958,1.2735058661229615,-0.9060928963637479,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5782292108817887,0.47258518622578255,0.6771677121062283,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.6889560796232175,2.6889560796232175,1.3053435127760356,-0.8877006443241804,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5717064073727935,0.46550543672098926,0.6716883383272042,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.8082933891415363,2.8082933891415363,1.3371811594291096,-0.8693083922846129,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.565225031756434,0.45850966277185945,0.666219269107255,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
2.9314912470468997,2.9314912470468997,1.3690188060821835,-0.8509161402450456,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5587895644013459,0.4516043583815134,0.660762168813211,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
3.0586745416404524,3.0586745416404524,1.4008564527352576,-0.8325238882054781,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5524043965872257,0.4447957283409231,0.6553186902973233,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
3.1899722013456713,3.1899722013456713,1.4326940993883317,-0.8141316361659106,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5460738226191303,0.4380896745229672,0.6498904794281993,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
3.3255173254058654,3.3255173254058654,1.4645317460414056,-0.7957393841263432,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5398020325972299,0.431491784957421,0.6444791793318398,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
3.465447318809727,3.465447318809727,1.4963693926944797,-0.7773471320867757,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5335931058674498,0.42500732560452653,0.6390864343615658,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
3.6099040315816966,3.6099040315816966,1.5282070393475538,-0.7589548800472082,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5274510051726791,0.4186412347169602,0.6337138938223562,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
3.759033902578372,3.759033902578372,1.5600446860006278,-0.7405626280076407,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5213795715185437,0.412398119656028,0.628363215480736,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
3.912988107936701,3.912988107936701,1.591882332653702,-0.7221703759680732,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5153825197621492,0.40628225600767826,0.6230360688960289,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
4.0719227143244625,4.0719227143244625,1.6237199793067758,-0.7037781239285059,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.5094634349267936,0.40029758882733113,0.6177341386126913,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
4.235998837148389,4.235998837148389,1.65555762595985,-0.6853858718889384,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.503625769240468,0.3944477358293623,0.6124591272567222,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
4.405382803880288,4.405382803880288,1.687395272612924,-0.6669936198493709,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.49787283989105435,0.3887359923271202,0.6072127585819648,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
4.580246322666758,4.580246322666758,1.7192329192659979,-0.6486013678098035,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.49220782748654357,0.3831653377223189,0.6019967805146383,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
4.760766656393409,4.760766656393409,1.751070565919072,-0.630209115770236,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.48663377520435885,0.3777384433382204,0.5968129682467752,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
4.947126802380034,4.947126802380034,1.782908212572146,-0.6118168637306686,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.4811535886100192,0.37245768138886604,0.5916631274315464,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
5.1395156778889035,5.1395156778889035,1.8147458592252201,-0.5934246116911011,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.47577003612191765,0.3673251348763985,0.5865490975358293,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
5.33812831163423,5.33812831163423,1.8465835058782942,-0.5750323596515335,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.47048575009595395,0.36234260820986913,0.5814727554079439,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
5.543166041486942,5.543166041486942,1.878421152531368,-0.5566401076119661,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.4653032285011377,0.35751163834150756,0.5764360191213147,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
5.754836718575198,5.754836718575198,1.9102587991844422,-0.5382478555723987,FALSE,3,TRUE,Full-cohort baseline,frame-corrected basal area of all live sugar-maple TREE records at least 1 inch DBH,0.4602248371550833,0.3528335062198855,0.5714408521580511,probability of no sugar-maple seedlings tallied,continuous adjusters at their means; no recorded disturbance or treatment; county random effect set to zero,pointwise Wald 95% confidence interval,curve restricted to the observed minimum through the observed 99th percentile of the cohort-specific sugar-maple exposure
